version,split,replicate,seed,task,draw,budget,gate_source,feature,planted_role,gate_value,raw_correlation,fallback,fallback_reason,raw_probability
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,16,ta_liu,11,noise,0.0,-0.42174177088575604,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,32,ta_liu,0,noise,0.999697275960732,0.10477347494707845,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,32,ta_liu,1,noise,2.2557165656735934,0.2364108303227941,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,32,ta_liu,2,noise,1.7269949543652459,0.18099805504724154,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,32,ta_liu,3,noise,0.0,-0.03883776784462467,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,32,ta_liu,4,noise,0.0,-0.21471743130918902,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,32,ta_liu,5,noise,1.7116765346815392,0.17939260497795204,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,32,ta_liu,6,noise,0.0,-0.026542142705303248,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,32,ta_liu,7,noise,0.0,-0.22913638781702,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,32,ta_liu,8,noise,0.0,-0.2106939944890905,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,32,ta_liu,9,noise,0.0,-0.161592558604503,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,32,ta_liu,10,noise,0.0,-0.08030740441679558,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,32,ta_liu,11,noise,0.0,-0.09183952528446666,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,64,ta_liu,0,noise,0.0,-0.06357965385469593,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,64,ta_liu,1,noise,0.9855919703937469,0.07513795290660034,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,64,ta_liu,2,noise,3.280247450417656,0.25007415426995794,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,64,ta_liu,3,noise,0.0,-0.057927939410547524,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,64,ta_liu,4,noise,0.0,-0.053168048552955406,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,64,ta_liu,5,noise,0.3975942803611461,0.03031114417640246,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,64,ta_liu,6,noise,0.0,-0.03519322037705845,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,64,ta_liu,7,noise,0.0,-0.1328027797899263,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,64,ta_liu,8,noise,0.0,-0.12399038402479713,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,64,ta_liu,9,noise,0.0,-0.2272995503835874,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,64,ta_liu,10,noise,0.33242129917912977,0.02534259274950646,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,2,64,ta_liu,11,noise,0.0,-0.10171678285999115,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,4,ta_liu,0,noise,1.2213121645457345,0.6876400002153776,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,4,ta_liu,1,noise,0.40153791802124983,0.22607941036705761,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,4,ta_liu,2,noise,1.7663604195593248,0.9945205775773017,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,4,ta_liu,3,noise,0.0,-0.29591069990572216,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,4,ta_liu,4,noise,0.45088517829798147,0.25386358467759634,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,4,ta_liu,5,noise,0.1503845755810581,0.08467159550761671,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,4,ta_liu,6,noise,1.3786513915456653,0.7762272993751808,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,4,ta_liu,7,noise,1.6923152563076684,0.952830649684661,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,4,ta_liu,8,noise,0.7234687010415587,0.4073373148830263,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,4,ta_liu,9,noise,0.9862692908608842,0.5553029234194631,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,4,ta_liu,10,noise,0.0,-0.770119205062892,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,4,ta_liu,11,noise,0.8605098135012758,0.48449608995865656,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,8,ta_liu,0,noise,0.9575431039396197,0.42940563155778266,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,8,ta_liu,1,noise,0.8113850275771618,0.3638617402911923,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,8,ta_liu,2,noise,1.6919966430143467,0.7587678132691542,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,8,ta_liu,3,noise,0.0,-0.1756648321146455,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,8,ta_liu,4,noise,0.3560529087132037,0.15967022633752861,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,8,ta_liu,5,noise,0.052300568189625855,0.023453940007397645,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,8,ta_liu,6,noise,1.063505850270117,0.4769241190519116,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,8,ta_liu,7,noise,2.1368589835372225,0.9582642051313679,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,8,ta_liu,8,noise,0.0,-0.028665301413823476,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,8,ta_liu,9,noise,1.0253297781587987,0.459804241849611,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,8,ta_liu,10,noise,0.0,-0.38490185418446127,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,8,ta_liu,11,noise,0.8269774572814601,0.37085409091974086,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,16,ta_liu,0,noise,0.0,-0.0010493166641912374,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,16,ta_liu,1,noise,0.1341280935530779,0.04498108205535062,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,16,ta_liu,2,noise,1.7399186922156114,0.5834976356628667,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,16,ta_liu,3,noise,0.0,-0.21938456652075283,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,16,ta_liu,4,noise,1.5031643102896328,0.5040998898344583,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,16,ta_liu,5,noise,0.02697527053870625,0.009046403519383982,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,16,ta_liu,6,noise,0.9429277708704814,0.31621944598064167,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,16,ta_liu,7,noise,2.0857450418321553,0.6994736627346924,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,16,ta_liu,8,noise,0.32407169914199097,0.10868040620553714,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,16,ta_liu,9,noise,1.1415174372132937,0.38281830562652047,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,16,ta_liu,10,noise,0.0,-0.32311858207627686,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,16,ta_liu,11,noise,0.2166386479749496,0.07265175059738863,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,32,ta_liu,0,noise,0.0,-0.043225222951705465,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,32,ta_liu,1,noise,0.5702389080647952,0.117547298699072,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,32,ta_liu,2,noise,1.824039409572192,0.37600188672411367,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,32,ta_liu,3,noise,0.0,-0.06890904048170671,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,32,ta_liu,4,noise,1.2258149151413689,0.2526857251268573,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,32,ta_liu,5,noise,0.0,-0.0913649994428507,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,32,ta_liu,6,noise,0.06653653009798344,0.013715636143401752,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,32,ta_liu,7,noise,2.1468483647323726,0.44254473418382684,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,32,ta_liu,8,noise,0.6767375898588027,0.1395006101670351,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,32,ta_liu,9,noise,1.3318133643097727,0.27453592017636974,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,32,ta_liu,10,noise,0.0,-0.14009736027465358,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,32,ta_liu,11,noise,0.0,-0.07763323299214031,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,64,ta_liu,0,noise,0.0,-0.046520451155770394,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,64,ta_liu,1,noise,0.715100952240437,0.0775867211363218,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,64,ta_liu,2,noise,2.92493717609025,0.3173485985602106,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,64,ta_liu,3,noise,0.023178484719085877,0.0025148094470129564,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,64,ta_liu,4,noise,0.5987584637846942,0.06496384295410054,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,64,ta_liu,5,noise,0.0,-0.02869420736684325,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,64,ta_liu,6,noise,0.019166378770740785,0.0020795056701009584,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,64,ta_liu,7,noise,1.5951514814269578,0.17307007181561063,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,64,ta_liu,8,noise,0.0627208582535235,0.006805061192410084,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,64,ta_liu,9,noise,0.1597332122273727,0.017330666606534092,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,64,ta_liu,10,noise,0.0,-0.08606666791450773,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,3,64,ta_liu,11,noise,0.0,-0.12795511926625916,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,4,ta_liu,0,noise,0.44427505131323153,0.1617655929863521,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,4,ta_liu,1,noise,0.9722183900076505,0.35399575984954756,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,4,ta_liu,2,noise,0.0,-0.7130047658321749,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,4,ta_liu,3,noise,0.11976757713555151,0.043608735351226204,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,4,ta_liu,4,noise,1.3330327365427672,0.48537236214289803,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,4,ta_liu,5,noise,0.0,-0.7077611658843422,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,4,ta_liu,6,noise,0.8475073403998362,0.3085870500151188,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,4,ta_liu,7,noise,0.0,-0.9660245769950705,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,4,ta_liu,8,noise,0.8480399957061792,0.3087809958629291,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,4,ta_liu,9,noise,0.9860093140705396,0.3590171919607334,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,4,ta_liu,10,noise,1.3300083931766855,0.48427116436786555,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,4,ta_liu,11,noise,2.210772107653955,0.8049672379649074,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,8,ta_liu,0,noise,0.03483514252990909,0.011352945546881526,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,8,ta_liu,1,noise,1.6391300134724784,0.5342005927271513,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,8,ta_liu,2,noise,0.08652084805361976,0.02819757306230029,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,8,ta_liu,3,noise,0.0,-0.05796880339917946,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,8,ta_liu,4,noise,0.0,-0.15516550407544177,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,8,ta_liu,5,noise,0.6522941438562123,0.21258589338025624,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,8,ta_liu,6,noise,1.9479810249061305,0.6348566676059896,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,8,ta_liu,7,noise,0.0,-0.3356327627696604,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,8,ta_liu,8,noise,0.0,-0.19630347990162492,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,8,ta_liu,9,noise,0.2524765934825969,0.08228337275235906,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,8,ta_liu,10,noise,0.0,-0.14829557196080498,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,8,ta_liu,11,noise,2.240689916269249,0.7302519455750796,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,16,ta_liu,0,noise,0.0,-0.07969266150559318,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,16,ta_liu,1,noise,0.17542092756020342,0.02365446778406066,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,16,ta_liu,2,noise,0.0,-0.14532485704790113,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,16,ta_liu,3,noise,0.0,-0.11464879332455956,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,16,ta_liu,4,noise,0.30332087725794304,0.040901014600259994,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,16,ta_liu,5,noise,0.6449463669698918,0.08696717815894885,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,16,ta_liu,6,noise,1.984233084209055,0.2675620190776968,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,16,ta_liu,7,noise,0.8092694466467462,0.10912516722248174,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,16,ta_liu,8,noise,0.38573305587983064,0.05201380627989961,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,16,ta_liu,9,noise,1.0441757200665334,0.140800879773797,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,16,ta_liu,10,noise,0.0,-0.21949164149132216,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,16,ta_liu,11,noise,2.372778378358409,0.3199550389467202,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,32,ta_liu,0,noise,0.5624646506301251,0.09365208484259219,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,32,ta_liu,1,noise,1.4938929930582532,0.24873775298573803,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,32,ta_liu,2,noise,1.1811266636987365,0.19666120243226087,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,32,ta_liu,3,noise,0.0,-0.17098794788225022,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,32,ta_liu,4,noise,0.20707810050794817,0.03447913716193013,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,32,ta_liu,5,noise,0.0,-0.2577330964204106,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,32,ta_liu,6,noise,0.647528073995966,0.10781540503193103,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,32,ta_liu,7,noise,0.001800257154674241,0.0002997483230264456,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,32,ta_liu,8,noise,0.7474144763342359,0.12444679656191446,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,32,ta_liu,9,noise,1.4491567907800138,0.24128903846367267,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,32,ta_liu,10,noise,0.0,-0.17548701551836848,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,32,ta_liu,11,noise,2.2217101645886075,0.36992153835197444,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,64,ta_liu,0,noise,0.0,-0.040893145962349865,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,64,ta_liu,1,noise,0.9464600160852089,0.12198881842289985,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,64,ta_liu,2,noise,1.0561770069208185,0.13613019348944802,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,64,ta_liu,3,noise,0.0,-0.0656204348110584,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,64,ta_liu,4,noise,0.13333189077916183,0.017185089214351728,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,64,ta_liu,5,noise,0.0,-0.140216605064733,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,64,ta_liu,6,noise,0.0,-0.09046683678382009,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,64,ta_liu,7,noise,0.0,-0.09576864184868807,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,64,ta_liu,8,noise,1.1505589958473037,0.14829504685236977,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,64,ta_liu,9,noise,2.239847734213038,0.28869299695726264,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,64,ta_liu,10,noise,0.0,-0.007817724956428065,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,4,64,ta_liu,11,noise,1.9053142259272042,0.24557511907008706,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,4,ta_liu,0,noise,1.0,0.0,True,one_class,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,4,ta_liu,1,noise,1.0,0.0,True,one_class,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,4,ta_liu,2,noise,1.0,0.0,True,one_class,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,4,ta_liu,3,noise,1.0,0.0,True,one_class,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,4,ta_liu,4,noise,1.0,0.0,True,one_class,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,4,ta_liu,5,noise,1.0,0.0,True,one_class,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,4,ta_liu,6,noise,1.0,0.0,True,one_class,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,4,ta_liu,7,noise,1.0,0.0,True,one_class,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,4,ta_liu,8,noise,1.0,0.0,True,one_class,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,4,ta_liu,9,noise,1.0,0.0,True,one_class,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,4,ta_liu,10,noise,1.0,0.0,True,one_class,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,4,ta_liu,11,noise,1.0,0.0,True,one_class,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,8,ta_liu,0,noise,0.0,-0.6708733177460022,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,8,ta_liu,1,noise,0.5175977751309128,0.12987330780795006,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,8,ta_liu,2,noise,0.0,-0.004779790896388694,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,8,ta_liu,3,noise,0.0,-0.4714043937647389,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,8,ta_liu,4,noise,0.04095366383152816,0.010275909295224695,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,8,ta_liu,5,noise,0.0,-0.1590306298972789,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,8,ta_liu,6,noise,1.2890566646196562,0.3234443056554775,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,8,ta_liu,7,noise,1.9567578936581824,0.4909808975983899,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,8,ta_liu,8,noise,0.8548504190871069,0.21449522571802937,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,8,ta_liu,9,noise,0.019859099116391613,0.004982955909498228,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,8,ta_liu,10,noise,0.0,-0.020440730813478615,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,8,ta_liu,11,noise,2.3470584097489415,0.5889133492033767,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,16,ta_liu,0,noise,0.0,-0.267274811246706,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,16,ta_liu,1,noise,0.7377234088921901,0.08534138945198272,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,16,ta_liu,2,noise,0.38381434330585906,0.04440044731467796,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,16,ta_liu,3,noise,0.0,-0.4087530655910483,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,16,ta_liu,4,noise,0.38791886776646495,0.04487526730315273,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,16,ta_liu,5,noise,0.0,-0.3011778210113174,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,16,ta_liu,6,noise,2.253885988769306,0.2607342530132973,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,16,ta_liu,7,noise,2.142906552752622,0.2478959193558583,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,16,ta_liu,8,noise,1.1478622032624044,0.13278710441482489,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,16,ta_liu,9,noise,0.0,-0.38696562615975055,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,16,ta_liu,10,noise,0.0,-0.1441547961072657,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,16,ta_liu,11,noise,0.41028221018808847,0.04746230560510625,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,32,ta_liu,0,noise,0.0,-0.06327896914697334,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,32,ta_liu,1,noise,0.2569453334234929,0.029431600085828825,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,32,ta_liu,2,noise,0.5129920798007206,0.058760272228831796,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,32,ta_liu,3,noise,0.0,-0.031399836819783734,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,32,ta_liu,4,noise,0.0,-0.15976948417648268,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,32,ta_liu,5,noise,0.0,-0.264561014166234,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,32,ta_liu,6,noise,1.9394176772537493,0.22214906461150177,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,32,ta_liu,7,noise,2.507173298687491,0.28718218342272395,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,32,ta_liu,8,noise,1.2741896817969371,0.1459510497757424,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,32,ta_liu,9,noise,0.0,-0.1979622155698448,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,32,ta_liu,10,noise,0.0,-0.24294102705717144,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,7,447075,pure_noise,5,32,ta_liu,11,noise,0.0,-0.04193534017440263,False,,
