cell,removed,variant,auroc,size,chosen,fallback,seconds
se_nq_open_llama8b,epr_energy,a6.pl_dufs,0.7491972909741558,18,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,47.5
se_nq_open_llama8b,epr_energy,a6.dufs,0.7499199402593516,17,epr|trace_length|spectral_entropy|hl_ratio|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,47.5
se_nq_open_llama8b,min_energy,a6.pl_dufs,0.7507676645350032,18,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,46.9
se_nq_open_llama8b,min_energy,a6.dufs,0.7520302171332041,17,epr|trace_length|spectral_entropy|hl_ratio|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,46.9
se_nq_open_llama8b,sw_var_peak_energy,a6.pl_dufs,0.7514252032258831,19,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,47.4
se_nq_open_llama8b,sw_var_peak_energy,a6.dufs,0.7527359734635173,18,epr|trace_length|spectral_entropy|hl_ratio|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,47.4
se_nq_open_llama8b,cusum_max_energy,a6.pl_dufs,0.7531251826690588,18,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,44.7
se_nq_open_llama8b,cusum_max_energy,a6.dufs,0.7536116662075176,17,epr|trace_length|spectral_entropy|hl_ratio|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,44.7
se_nq_open_llama8b,mean_top1_logprob,a6.pl_dufs,0.7504698003470887,18,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.9
se_nq_open_llama8b,mean_top1_logprob,a6.dufs,0.7521588161506717,17,epr|trace_length|spectral_entropy|hl_ratio|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.9
se_nq_open_llama8b,logprob_margin,a6.pl_dufs,0.7498780994307018,18,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,47.0
se_nq_open_llama8b,logprob_margin,a6.dufs,0.7515993908467593,17,epr|trace_length|spectral_entropy|hl_ratio|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,47.0
se_nq_open_llama8b,mean_logprob_entropy,a6.pl_dufs,0.7500110615292319,18,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|varentropy|renyi_entropy_2|topk_tail_mass,False,41.7
se_nq_open_llama8b,mean_logprob_entropy,a6.dufs,0.7516949311346388,17,epr|trace_length|spectral_entropy|hl_ratio|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|varentropy|renyi_entropy_2|topk_tail_mass,False,41.7
se_nq_open_llama8b,varentropy,a6.pl_dufs,0.7496177689273114,18,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,False,43.3
se_nq_open_llama8b,varentropy,a6.dufs,0.7510215063537369,17,epr|trace_length|spectral_entropy|hl_ratio|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,False,43.3
se_nq_open_llama8b,renyi_entropy_2,a6.pl_dufs,0.750342320068355,18,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|topk_tail_mass,False,41.7
se_nq_open_llama8b,renyi_entropy_2,a6.dufs,0.7519952006108314,17,epr|trace_length|spectral_entropy|hl_ratio|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|topk_tail_mass,False,41.7
se_nq_open_llama8b,topk_tail_mass,a6.pl_dufs,0.7490660069837266,18,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,False,44.0
se_nq_open_llama8b,topk_tail_mass,a6.dufs,0.7507687832737372,17,epr|trace_length|spectral_entropy|hl_ratio|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,False,44.0
se_squad_v2_llama8b,FULL,a6.pl_dufs,0.8059890572876387,20,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.2
se_squad_v2_llama8b,FULL,a6.dufs,0.8118921196310874,20,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.2
se_squad_v2_llama8b,epr,a6.pl_dufs,0.811131439520737,19,trace_length|spectral_entropy|low_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,44.3
se_squad_v2_llama8b,epr,a6.dufs,0.8159286876825228,19,trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,44.3
se_squad_v2_llama8b,trace_length,a6.pl_dufs,0.7971869841746217,19,epr|spectral_entropy|low_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,44.6
se_squad_v2_llama8b,trace_length,a6.dufs,0.7996387058049473,18,epr|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,44.6
se_squad_v2_llama8b,spectral_entropy,a6.pl_dufs,0.7945927071670149,19,epr|trace_length|low_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,43.2
se_squad_v2_llama8b,spectral_entropy,a6.dufs,0.7973341567301144,18,epr|trace_length|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,43.2
se_squad_v2_llama8b,low_band_power,a6.pl_dufs,0.8007243198319347,19,epr|trace_length|spectral_entropy|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.5
se_squad_v2_llama8b,low_band_power,a6.dufs,0.8054222986621726,19,epr|trace_length|spectral_entropy|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.5
se_squad_v2_llama8b,high_band_power,a6.pl_dufs,0.8029047822423326,16,epr|spectral_entropy|low_band_power|hl_ratio|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,False,45.3
se_squad_v2_llama8b,high_band_power,a6.dufs,0.8059342282963766,19,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,45.3
se_squad_v2_llama8b,hl_ratio,a6.pl_dufs,0.8080073413133564,21,epr|trace_length|spectral_entropy|low_band_power|dominant_freq|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,44.5
se_squad_v2_llama8b,hl_ratio,a6.dufs,0.802880542056722,18,epr|trace_length|spectral_entropy|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,44.5
se_squad_v2_llama8b,dominant_freq,a6.pl_dufs,0.8075883323906594,19,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,43.0
se_squad_v2_llama8b,dominant_freq,a6.dufs,0.8118921196310874,20,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,43.0
se_squad_v2_llama8b,spectral_centroid,a6.pl_dufs,0.8029047822423326,16,epr|spectral_entropy|low_band_power|hl_ratio|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,False,43.3
se_squad_v2_llama8b,spectral_centroid,a6.dufs,0.8059342282963766,19,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,43.3
se_squad_v2_llama8b,rpdi,a6.pl_dufs,0.8078607459051401,21,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,44.2
se_squad_v2_llama8b,rpdi,a6.dufs,0.810811699929588,19,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,44.2
se_squad_v2_llama8b,sw_var_peak,a6.pl_dufs,0.8021833481467802,20,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.4
se_squad_v2_llama8b,sw_var_peak,a6.dufs,0.813877506262048,19,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.4
se_squad_v2_llama8b,pe_mean,a6.pl_dufs,0.8059890572876387,20,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,43.6
se_squad_v2_llama8b,pe_mean,a6.dufs,0.8118921196310874,20,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,43.6
se_squad_v2_llama8b,hurst_exponent,a6.pl_dufs,0.8071116087403184,18,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,False,43.2
se_squad_v2_llama8b,hurst_exponent,a6.dufs,0.8118921196310874,20,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,43.2
se_squad_v2_llama8b,cusum_max,a6.pl_dufs,0.8008761095656389,19,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.4
se_squad_v2_llama8b,cusum_max,a6.dufs,0.8024782704050419,18,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.4
se_squad_v2_llama8b,cusum_shift_idx,a6.pl_dufs,0.8059890572876387,20,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,43.0
se_squad_v2_llama8b,cusum_shift_idx,a6.dufs,0.8118921196310874,20,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,43.0
se_squad_v2_llama8b,epr_spilled,a6.pl_dufs,0.8033549571179573,20,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.7
se_squad_v2_llama8b,epr_spilled,a6.dufs,0.8135872011819976,19,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.7
se_squad_v2_llama8b,sw_var_peak_spilled,a6.pl_dufs,0.8107257049853982,21,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.6
se_squad_v2_llama8b,sw_var_peak_spilled,a6.dufs,0.8115094709868064,19,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.6
se_squad_v2_llama8b,cusum_max_spilled,a6.pl_dufs,0.8098166980250021,20,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.9
se_squad_v2_llama8b,cusum_max_spilled,a6.dufs,0.8107672595893021,19,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.9
se_squad_v2_llama8b,epr_energy,a6.pl_dufs,0.796322994701788,20,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,43.3
se_squad_v2_llama8b,epr_energy,a6.dufs,0.8085492826059354,19,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,43.3
se_squad_v2_llama8b,min_energy,a6.pl_dufs,0.8000986921842715,21,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,44.7
se_squad_v2_llama8b,min_energy,a6.dufs,0.8118921196310874,20,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,44.7
se_squad_v2_llama8b,sw_var_peak_energy,a6.pl_dufs,0.8000986921842715,21,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,43.8
se_squad_v2_llama8b,sw_var_peak_energy,a6.dufs,0.8118921196310874,20,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,43.8
se_squad_v2_llama8b,cusum_max_energy,a6.pl_dufs,0.8094265464661272,21,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,43.1
se_squad_v2_llama8b,cusum_max_energy,a6.dufs,0.8075883323906594,19,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,43.1
se_squad_v2_llama8b,mean_top1_logprob,a6.pl_dufs,0.8071456604296284,21,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.0
se_squad_v2_llama8b,mean_top1_logprob,a6.dufs,0.8142076345041729,19,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.0
se_squad_v2_llama8b,logprob_margin,a6.pl_dufs,0.800622741911281,21,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,45.3
se_squad_v2_llama8b,logprob_margin,a6.dufs,0.8042957071785578,18,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,45.3
se_squad_v2_llama8b,mean_logprob_entropy,a6.pl_dufs,0.8051279535511872,21,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|varentropy|renyi_entropy_2|topk_tail_mass,False,42.6
se_squad_v2_llama8b,mean_logprob_entropy,a6.dufs,0.8159194533260998,19,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|varentropy|renyi_entropy_2|topk_tail_mass,False,42.6
se_squad_v2_llama8b,varentropy,a6.pl_dufs,0.8034559578913347,19,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,False,44.2
se_squad_v2_llama8b,varentropy,a6.dufs,0.8073026444888206,18,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,False,44.2
se_squad_v2_llama8b,renyi_entropy_2,a6.pl_dufs,0.8061887502452876,21,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|topk_tail_mass,False,42.3
se_squad_v2_llama8b,renyi_entropy_2,a6.dufs,0.8139461867879446,19,epr|trace_length|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|rpdi|sw_var_peak|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|topk_tail_mass,False,42.3
