phase_id,experiment_id,variant_id,gate_id,metric_id,observed,threshold,direction,passed,unit,status,evidence_status,source_artifact,source_sha256,source_row_selector,source_value_field,notes
P2,P2_ATOMIC,C7_EDIS_ONSET,C7_EDIS_ONSET_VS_R1_ENTROPY_TOP5_POINT_BENEFIT,contract_or_promotion_gate,0.014451943204542572,>=0.005,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C7_EDIS_ONSET;gate_id=C7_EDIS_ONSET_VS_R1_ENTROPY_TOP5_POINT_BENEFIT,observed,closed 16-contrast family; C7_EDIS_ONSET versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C7_EDIS_ONSET,C7_EDIS_ONSET_VS_R1_ENTROPY_TOP5_CI_PRACTICAL_BENEFIT,contract_or_promotion_gate,-0.0015384509227582362,>0.005,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C7_EDIS_ONSET;gate_id=C7_EDIS_ONSET_VS_R1_ENTROPY_TOP5_CI_PRACTICAL_BENEFIT,observed,closed 16-contrast family; C7_EDIS_ONSET versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C7_EDIS_ONSET,C7_EDIS_ONSET_VS_R1_ENTROPY_TOP5_NONNEGATIVE_CELLS,contract_or_promotion_gate,7,>=6,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C7_EDIS_ONSET;gate_id=C7_EDIS_ONSET_VS_R1_ENTROPY_TOP5_NONNEGATIVE_CELLS,observed,closed 16-contrast family; C7_EDIS_ONSET versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C7_EDIS_ONSET,C7_EDIS_ONSET_VS_R1_ENTROPY_TOP5_WORST_CELL,contract_or_promotion_gate,-0.020783378984018663,>=-0.02,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C7_EDIS_ONSET;gate_id=C7_EDIS_ONSET_VS_R1_ENTROPY_TOP5_WORST_CELL,observed,closed 16-contrast family; C7_EDIS_ONSET versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C7_EDIS_ONSET,C7_EDIS_ONSET_VS_R1_ENTROPY_TOP5_EXACT_ERROR,contract_or_promotion_gate,0.013748892374821464,>=-0.01,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C7_EDIS_ONSET;gate_id=C7_EDIS_ONSET_VS_R1_ENTROPY_TOP5_EXACT_ERROR,observed,closed 16-contrast family; C7_EDIS_ONSET versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C7_EDIS_ONSET,C7_EDIS_ONSET_VS_R1_ENTROPY_TOP5_CLEAN_ABSTENTION,contract_or_promotion_gate,0.006457275224248882,>=-0.01,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C7_EDIS_ONSET;gate_id=C7_EDIS_ONSET_VS_R1_ENTROPY_TOP5_CLEAN_ABSTENTION,observed,closed 16-contrast family; C7_EDIS_ONSET versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C7_EDIS_ONSET,C7_EDIS_ONSET_FINAL_PROMOTION,contract_or_promotion_gate,false,eligible and all hard/primary/component gates pass,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C7_EDIS_ONSET;gate_id=C7_EDIS_ONSET_FINAL_PROMOTION,observed,final atomic decision after full multiplicity closure
P2,P2_ATOMIC,C8_SELF_INNOV,P2A_SCORE_FREEZE_COMPLETE,contract_or_promotion_gate,8,8 cells,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C8_SELF_INNOV;gate_id=P2A_SCORE_FREEZE_COMPLETE,observed,reference and candidate scores froze before labels; raw status=PASS
P2,P2_ATOMIC,C8_SELF_INNOV,P2A_LABEL_FIREWALL,contract_or_promotion_gate,labels opened after score freeze,no fit-side labels or targets,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C8_SELF_INNOV;gate_id=P2A_LABEL_FIREWALL,observed,all transforms and fusion are target-free; raw status=PASS
P2,P2_ATOMIC,C8_SELF_INNOV,P2A_TOP10_LOCAL_ALIAS,contract_or_promotion_gate,0.0,<=1e-12,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C8_SELF_INNOV;gate_id=P2A_TOP10_LOCAL_ALIAS,observed,atomic top-ten local alias; raw status=PASS
P2,P2_ATOMIC,C8_SELF_INNOV,P2A_TOP10_COMBINED_ALIAS,contract_or_promotion_gate,0.0,<=1e-12,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C8_SELF_INNOV;gate_id=P2A_TOP10_COMBINED_ALIAS,observed,atomic top-ten combined alias; raw status=PASS
P2,P2_ATOMIC,C8_SELF_INNOV,C8_SELF_INNOV_SUFFIX_INVARIANCE,contract_or_promotion_gate,0.0,<=1e-12,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C8_SELF_INNOV;gate_id=C8_SELF_INNOV_SUFFIX_INVARIANCE,observed,fixed-map prefix replay; raw status=PASS
P2,P2_ATOMIC,C8_SELF_INNOV,C8_SELF_INNOV_WORST_CELL_HARD_BOUND,contract_or_promotion_gate,-0.007686032099780804,>=-0.03,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C8_SELF_INNOV;gate_id=C8_SELF_INNOV_WORST_CELL_HARD_BOUND,observed,minimum across both required comparators; raw status=PASS
P2,P2_ATOMIC,C8_SELF_INNOV,C8_SELF_INNOV_PROMOTION_ELIGIBILITY,contract_or_promotion_gate,false,registered promotion-eligible branch,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C8_SELF_INNOV;gate_id=C8_SELF_INNOV_PROMOTION_ELIGIBILITY,observed,diagnostic prior with uncertain ProcessBench and negative PRMBench evidence; raw status=NOT_ELIGIBLE
P2,P2_ATOMIC,C8_SELF_INNOV,C8_IU29_STEPMAX_PARENT_ALIAS,contract_or_promotion_gate,2.220446049250313e-16,<=1e-12,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C8_SELF_INNOV;gate_id=C8_IU29_STEPMAX_PARENT_ALIAS,observed,original-only IU29 reconstruction aliases frozen R3 step-max; raw status=PASS
P2,P2_ATOMIC,C8_SELF_INNOV,C8_SELF_INNOV_VS_P2A_TOPK10_REFERENCE_POINT_BENEFIT,contract_or_promotion_gate,0.0016964561068234518,>=0.005,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C8_SELF_INNOV;gate_id=C8_SELF_INNOV_VS_P2A_TOPK10_REFERENCE_POINT_BENEFIT,observed,closed 16-contrast family; C8_SELF_INNOV versus P2A_TOPK10_REFERENCE
P2,P2_ATOMIC,C8_SELF_INNOV,C8_SELF_INNOV_VS_P2A_TOPK10_REFERENCE_CI_PRACTICAL_BENEFIT,contract_or_promotion_gate,-0.009377789182499312,>0.005,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C8_SELF_INNOV;gate_id=C8_SELF_INNOV_VS_P2A_TOPK10_REFERENCE_CI_PRACTICAL_BENEFIT,observed,closed 16-contrast family; C8_SELF_INNOV versus P2A_TOPK10_REFERENCE
P2,P2_ATOMIC,C8_SELF_INNOV,C8_SELF_INNOV_VS_P2A_TOPK10_REFERENCE_NONNEGATIVE_CELLS,contract_or_promotion_gate,5,>=6,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C8_SELF_INNOV;gate_id=C8_SELF_INNOV_VS_P2A_TOPK10_REFERENCE_NONNEGATIVE_CELLS,observed,closed 16-contrast family; C8_SELF_INNOV versus P2A_TOPK10_REFERENCE
P2,P2_ATOMIC,C8_SELF_INNOV,C8_SELF_INNOV_VS_P2A_TOPK10_REFERENCE_WORST_CELL,contract_or_promotion_gate,-0.007686032099780804,>=-0.02,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C8_SELF_INNOV;gate_id=C8_SELF_INNOV_VS_P2A_TOPK10_REFERENCE_WORST_CELL,observed,closed 16-contrast family; C8_SELF_INNOV versus P2A_TOPK10_REFERENCE
P2,P2_ATOMIC,C8_SELF_INNOV,C8_SELF_INNOV_VS_P2A_TOPK10_REFERENCE_EXACT_ERROR,contract_or_promotion_gate,0.005666827453645884,>=-0.01,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C8_SELF_INNOV;gate_id=C8_SELF_INNOV_VS_P2A_TOPK10_REFERENCE_EXACT_ERROR,observed,closed 16-contrast family; C8_SELF_INNOV versus P2A_TOPK10_REFERENCE
P2,P2_ATOMIC,C8_SELF_INNOV,C8_SELF_INNOV_VS_P2A_TOPK10_REFERENCE_CLEAN_ABSTENTION,contract_or_promotion_gate,-0.01844594073765271,>=-0.01,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C8_SELF_INNOV;gate_id=C8_SELF_INNOV_VS_P2A_TOPK10_REFERENCE_CLEAN_ABSTENTION,observed,closed 16-contrast family; C8_SELF_INNOV versus P2A_TOPK10_REFERENCE
P2,P2_ATOMIC,C8_SELF_INNOV,C8_SELF_INNOV_VS_R1_ENTROPY_TOP5_POINT_BENEFIT,contract_or_promotion_gate,0.013670703527851713,>=0.005,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C8_SELF_INNOV;gate_id=C8_SELF_INNOV_VS_R1_ENTROPY_TOP5_POINT_BENEFIT,observed,closed 16-contrast family; C8_SELF_INNOV versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C8_SELF_INNOV,C8_SELF_INNOV_VS_R1_ENTROPY_TOP5_CI_PRACTICAL_BENEFIT,contract_or_promotion_gate,0.0011971921563790878,>0.005,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C8_SELF_INNOV;gate_id=C8_SELF_INNOV_VS_R1_ENTROPY_TOP5_CI_PRACTICAL_BENEFIT,observed,closed 16-contrast family; C8_SELF_INNOV versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C8_SELF_INNOV,C8_SELF_INNOV_VS_R1_ENTROPY_TOP5_NONNEGATIVE_CELLS,contract_or_promotion_gate,7,>=6,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C8_SELF_INNOV;gate_id=C8_SELF_INNOV_VS_R1_ENTROPY_TOP5_NONNEGATIVE_CELLS,observed,closed 16-contrast family; C8_SELF_INNOV versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C8_SELF_INNOV,C8_SELF_INNOV_VS_R1_ENTROPY_TOP5_WORST_CELL,contract_or_promotion_gate,-0.0036450747766832436,>=-0.02,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C8_SELF_INNOV;gate_id=C8_SELF_INNOV_VS_R1_ENTROPY_TOP5_WORST_CELL,observed,closed 16-contrast family; C8_SELF_INNOV versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C8_SELF_INNOV,C8_SELF_INNOV_VS_R1_ENTROPY_TOP5_EXACT_ERROR,contract_or_promotion_gate,0.014160729064859823,>=-0.01,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C8_SELF_INNOV;gate_id=C8_SELF_INNOV_VS_R1_ENTROPY_TOP5_EXACT_ERROR,observed,closed 16-contrast family; C8_SELF_INNOV versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C8_SELF_INNOV,C8_SELF_INNOV_VS_R1_ENTROPY_TOP5_CLEAN_ABSTENTION,contract_or_promotion_gate,0.000132659985893957,>=-0.01,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C8_SELF_INNOV;gate_id=C8_SELF_INNOV_VS_R1_ENTROPY_TOP5_CLEAN_ABSTENTION,observed,closed 16-contrast family; C8_SELF_INNOV versus R1_ENTROPY_TOP5
P2,P2_ATOMIC,C8_SELF_INNOV,C8_SELF_INNOV_FINAL_PROMOTION,contract_or_promotion_gate,false,eligible and all hard/primary/component gates pass,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/atomic/P2A_GATES.csv,dde97362a61e78d45941153bfd07de6c25107243759131a271cc91c4eed56299,variant_id=C8_SELF_INNOV;gate_id=C8_SELF_INNOV_FINAL_PROMOTION,observed,final atomic decision after full multiplicity closure
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_SCORE_FREEZE,contract_or_promotion_gate,4,4 Llama cells,contract,true,contract,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_GATES.csv,134cf6f50c512ee209a793987f988dec43d4585071629aa859937610ab7584bf,variant_id=P2C_C7_EDIS_LLAMA4;gate_id=P2C_SCORE_FREEZE,observed,all arms froze before labels; raw status=PASS
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_LABEL_FIREWALL,contract_or_promotion_gate,labels opened after score freeze,no fit-side labels,contract,true,contract,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_GATES.csv,134cf6f50c512ee209a793987f988dec43d4585071629aa859937610ab7584bf,variant_id=P2C_C7_EDIS_LLAMA4;gate_id=P2C_LABEL_FIREWALL,observed,fixed transfer scorers; raw status=PASS
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_FAMILY6_ALIAS,contract_or_promotion_gate,0.0,<=1e-12,contract,true,contract,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_GATES.csv,134cf6f50c512ee209a793987f988dec43d4585071629aa859937610ab7584bf,variant_id=P2C_C7_EDIS_LLAMA4;gate_id=P2C_FAMILY6_ALIAS,observed,frozen Phase-1 family6 comparator; raw status=PASS
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_TOP5_ALIAS,contract_or_promotion_gate,0.0,<=1e-12,contract,true,contract,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_GATES.csv,134cf6f50c512ee209a793987f988dec43d4585071629aa859937610ab7584bf,variant_id=P2C_C7_EDIS_LLAMA4;gate_id=P2C_TOP5_ALIAS,observed,recomputed top-five aliases frozen Phase-1 local and combined scores; raw status=PASS
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_C7_EDIS_LLAMA4_SUFFIX_INVARIANCE,contract_or_promotion_gate,0.0,<=1e-12,contract,true,contract,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_GATES.csv,134cf6f50c512ee209a793987f988dec43d4585071629aa859937610ab7584bf,variant_id=P2C_C7_EDIS_LLAMA4;gate_id=P2C_C7_EDIS_LLAMA4_SUFFIX_INVARIANCE,observed,fixed-map causal replay; raw status=PASS
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_C7_EDIS_LLAMA4_WORST_CELL_HARD,contract_or_promotion_gate,-0.015327379055662893,>=-0.03,contract,true,contract,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_GATES.csv,134cf6f50c512ee209a793987f988dec43d4585071629aa859937610ab7584bf,variant_id=P2C_C7_EDIS_LLAMA4;gate_id=P2C_C7_EDIS_LLAMA4_WORST_CELL_HARD,observed,required-reference worst cell; raw status=PASS
P2C,P2_CONFIRMATION_LLAMA4,P2C_C7_EDIS_LLAMA4,P2C_C7_EDIS_LLAMA4_PROMOTION,contract_or_promotion_gate,false,all transfer promotion gates,contract,false,contract,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_GATES.csv,134cf6f50c512ee209a793987f988dec43d4585071629aa859937610ab7584bf,variant_id=P2C_C7_EDIS_LLAMA4;gate_id=P2C_C7_EDIS_LLAMA4_PROMOTION,observed,eligibility for PRMBench and Phase 3; raw status=FAIL
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_SCORE_FREEZE,contract_or_promotion_gate,4,4 Llama cells,contract,true,contract,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_GATES.csv,134cf6f50c512ee209a793987f988dec43d4585071629aa859937610ab7584bf,variant_id=P2C_C8_INNOV_LLAMA4;gate_id=P2C_SCORE_FREEZE,observed,all arms froze before labels; raw status=PASS
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_LABEL_FIREWALL,contract_or_promotion_gate,labels opened after score freeze,no fit-side labels,contract,true,contract,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_GATES.csv,134cf6f50c512ee209a793987f988dec43d4585071629aa859937610ab7584bf,variant_id=P2C_C8_INNOV_LLAMA4;gate_id=P2C_LABEL_FIREWALL,observed,fixed transfer scorers; raw status=PASS
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_FAMILY6_ALIAS,contract_or_promotion_gate,0.0,<=1e-12,contract,true,contract,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_GATES.csv,134cf6f50c512ee209a793987f988dec43d4585071629aa859937610ab7584bf,variant_id=P2C_C8_INNOV_LLAMA4;gate_id=P2C_FAMILY6_ALIAS,observed,frozen Phase-1 family6 comparator; raw status=PASS
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_TOP5_ALIAS,contract_or_promotion_gate,0.0,<=1e-12,contract,true,contract,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_GATES.csv,134cf6f50c512ee209a793987f988dec43d4585071629aa859937610ab7584bf,variant_id=P2C_C8_INNOV_LLAMA4;gate_id=P2C_TOP5_ALIAS,observed,recomputed top-five aliases frozen Phase-1 local and combined scores; raw status=PASS
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_C8_INNOV_LLAMA4_SUFFIX_INVARIANCE,contract_or_promotion_gate,0.0,<=1e-12,contract,true,contract,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_GATES.csv,134cf6f50c512ee209a793987f988dec43d4585071629aa859937610ab7584bf,variant_id=P2C_C8_INNOV_LLAMA4;gate_id=P2C_C8_INNOV_LLAMA4_SUFFIX_INVARIANCE,observed,fixed-map causal replay; raw status=PASS
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_C8_INNOV_LLAMA4_WORST_CELL_HARD,contract_or_promotion_gate,-0.006583511069302717,>=-0.03,contract,true,contract,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_GATES.csv,134cf6f50c512ee209a793987f988dec43d4585071629aa859937610ab7584bf,variant_id=P2C_C8_INNOV_LLAMA4;gate_id=P2C_C8_INNOV_LLAMA4_WORST_CELL_HARD,observed,required-reference worst cell; raw status=PASS
P2C,P2_CONFIRMATION_LLAMA4,P2C_C8_INNOV_LLAMA4,P2C_C8_INNOV_LLAMA4_PROMOTION,contract_or_promotion_gate,false,all transfer promotion gates,contract,false,contract,COMPLETE,TRANSFER,results/reasoning_localization_03662_v1/phase_2/confirmation_llama4/P2C_GATES.csv,134cf6f50c512ee209a793987f988dec43d4585071629aa859937610ab7584bf,variant_id=P2C_C8_INNOV_LLAMA4;gate_id=P2C_C8_INNOV_LLAMA4_PROMOTION,observed,eligibility for PRMBench and Phase 3; raw status=FAIL
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_LEVEL,P2C_ENTROPY_LEVEL_SIMULTANEOUS_CONTRIBUTION,macro_f1,0.00750596102920069,0.003,gt,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_level/evaluation/GATES.csv,910e7a32518a0bb24f4cf3dde6790953ed02efc4898bb13232593a2e9c5669fb,gate_id=P2C_ENTROPY_LEVEL_SIMULTANEOUS_CONTRIBUTION,observed,"Aggregate contribution is supported, but clean abstention blocks full conditional promotion."
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_LEVEL,P2C_ENTROPY_LEVEL_CELL_SUPPORT,nonnegative_cells,7,6,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_level/evaluation/GATES.csv,910e7a32518a0bb24f4cf3dde6790953ed02efc4898bb13232593a2e9c5669fb,gate_id=P2C_ENTROPY_LEVEL_CELL_SUPPORT,observed,"Aggregate contribution is supported, but clean abstention blocks full conditional promotion."
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_LEVEL,P2C_ENTROPY_LEVEL_WORST_CELL,macro_f1,-0.005988457636755318,-0.02,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_level/evaluation/GATES.csv,910e7a32518a0bb24f4cf3dde6790953ed02efc4898bb13232593a2e9c5669fb,gate_id=P2C_ENTROPY_LEVEL_WORST_CELL,observed,"Aggregate contribution is supported, but clean abstention blocks full conditional promotion."
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_LEVEL,P2C_ENTROPY_LEVEL_EXACT,first_error_exact,0.03608654458815613,-0.01,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_level/evaluation/GATES.csv,910e7a32518a0bb24f4cf3dde6790953ed02efc4898bb13232593a2e9c5669fb,gate_id=P2C_ENTROPY_LEVEL_EXACT,observed,"Aggregate contribution is supported, but clean abstention blocks full conditional promotion."
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_LEVEL,P2C_ENTROPY_LEVEL_CLEAN,clean_abstention_accuracy,-0.055449343612197666,-0.01,ge,false,fraction,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_level/evaluation/GATES.csv,910e7a32518a0bb24f4cf3dde6790953ed02efc4898bb13232593a2e9c5669fb,gate_id=P2C_ENTROPY_LEVEL_CLEAN,observed,"Aggregate contribution is supported, but clean abstention blocks full conditional promotion."
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_LEVEL,P2C_ENTROPY_LEVEL_OVERALL,all_registered_gates,false,true,eq,false,boolean,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_level/evaluation/GATES.csv,910e7a32518a0bb24f4cf3dde6790953ed02efc4898bb13232593a2e9c5669fb,gate_id=P2C_ENTROPY_LEVEL_OVERALL,observed,"Aggregate contribution is supported, but clean abstention blocks full conditional promotion."
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_DYNAMICS,P2C_F6_MINUS_ENTROPY_DYNAMICS_SIMULTANEOUS_CONTRIBUTION,macro_f1,-0.007312138022289013,0.003,gt,false,fraction,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_dynamics/evaluation/GATES.csv,b1f02ca0150f82df0edb10b1d33ba9d0b29356af57a22317a00ec8c947836c87,gate_id=P2C_F6_MINUS_ENTROPY_DYNAMICS_SIMULTANEOUS_CONTRIBUTION,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_DYNAMICS,P2C_F6_MINUS_ENTROPY_DYNAMICS_POINT_BENEFIT,macro_f1,0.0021112438277366974,0.003,ge,false,fraction,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_dynamics/evaluation/GATES.csv,b1f02ca0150f82df0edb10b1d33ba9d0b29356af57a22317a00ec8c947836c87,gate_id=P2C_F6_MINUS_ENTROPY_DYNAMICS_POINT_BENEFIT,observed,Frozen Phase-2C conditional gate.
